dia;banda_nm;p_valor;q_fdr;epsilon2;delta_cliff;significativa;grupo_spearman;vip_pls_da;vip_acima_de_1;abs_delta_cliff
D02;1125;0.0006172382545422;0.0016439583031164;0.1729557614764268;-0.498046875;True;72;0.7298241420014047;False;0.498046875
D02;1038;0.0022031112663113;0.00312921136233;0.1350341191066997;-0.4453125;True;63;0.7275957489408494;False;0.4453125
D02;2059;0.0028747004986101;0.0037506429533392;0.1271828473945409;0.43359375;True;165;0.7263950031190634;False;0.43359375
D02;920;0.0016028854871773;0.0027214554091066;0.1444585530397022;-0.458984375;True;52;0.7255537474111696;False;0.458984375
D02;915;0.0015306530642673;0.0026901194814159;0.1458281637717121;-0.4609375;True;51;0.7246750483781368;False;0.4609375
D02;934;0.0017568495522413;0.0028084944907614;0.1417367788461538;-0.455078125;True;53;0.7243569686788409;False;0.455078125
D02;885;0.0016782439451431;0.0027602873548425;0.1430947580645161;-0.45703125;True;48;0.7242140749564031;False;0.45703125
D02;904;0.0016028854871773;0.0027214554091066;0.1444585530397022;-0.458984375;True;50;0.7223087948909948;False;0.458984375
D02;678;0.0003200858539415;0.0012552506432775;0.1927264267990074;-0.5234375;True;27;0.7192832574901497;False;0.5234375
D02;1130;0.0007153100391853;0.0016941118826432;0.1685328784119107;-0.4921875;True;73;0.718522435200992;False;0.4921875
D02;669;0.0007153100391853;0.0016941118826432;0.1685328784119107;-0.4921875;True;26;0.7084974985537925;False;0.4921875
