dia;condicao;banda_nm;n_BR16;n_CD202;n_EMB48;F_anova;p_anova;eta2;significativo_anova
D02;NIRRIG;663;32;32;32;1.3914624928067687;0.2538403623109707;0.029054499912500368;False
D02;NIRRIG;664;32;32;32;1.4172709512727923;0.24756018335846125;0.029577455542366324;False
D02;NIRRIG;665;32;32;32;1.437863549229536;0.24266320370690167;0.02999431853597167;False
D02;NIRRIG;666;32;32;32;1.4504870043504154;0.23971033999164504;0.0302496824321892;False
D02;NIRRIG;667;32;32;32;1.4582997253216006;0.2379012106603319;0.030407661107126987;False
D02;NIRRIG;668;32;32;32;1.4585486600252466;0.237843796669588;0.030412693894571224;False
D02;NIRRIG;669;32;32;32;1.4516678837287946;0.23943599423441023;0.030273563940439747;False
D02;NIRRIG;670;32;32;32;1.4408578605646898;0.2419594331971225;0.03005490358047836;False
D02;NIRRIG;671;32;32;32;1.4235722434483378;0.2460510915458288;0.029705052791488332;False
D02;NIRRIG;672;32;32;32;1.4007411572140336;0.2515639847617457;0.029242577951282423;False
D02;NIRRIG;673;32;32;32;1.3748994508453922;0.25795629393172764;0.028718586704438786;False
D02;NIRRIG;674;32;32;32;1.3442905936742573;0.2657429502721797;0.028097199832909484;False
D02;NIRRIG;675;32;32;32;1.3115234501720465;0.27434512060764105;0.027431116089385494;False
D02;NIRRIG;676;32;32;32;1.2755891949534828;0.28410632630045995;0.02669960154229187;False
D02;NIRRIG;677;32;32;32;1.238877373287487;0.2944454988560781;0.025951120794070175;False
D02;NIRRIG;678;32;32;32;1.19591720776083;0.307033868796395;0.025073785719466918;False
D02;NIRRIG;679;32;32;32;1.1506881697114573;0.32088216180484014;0.024148406117729;False
D02;NIRRIG;680;32;32;32;1.1038049909279413;0.3359114236516236;0.023187326961327942;False
D02;NIRRIG;681;32;32;32;1.0532155243461536;0.3529372269249741;0.022148145245970408;False
D02;NIRRIG;682;32;32;32;0.9991760208812123;0.37210009489189744;0.021035649554046205;False
D02;NIRRIG;683;32;32;32;0.9432058844996021;0.39307009949897986;0.019880736702233722;False
D02;NIRRIG;684;32;32;32;0.8861176292391358;0.41570461839475575;0.018699941535036534;False
D02;NIRRIG;685;32;32;32;0.828058568566241;0.44009175845922993;0.01749614485805701;False
D02;NIRRIG;686;32;32;32;0.7681193736126627;0.4668047425396423;0.01625026304815215;False
D02;NIRRIG;687;32;32;32;0.7061432203907783;0.4961707341512698;0.01495871452776846;False
D02;NIRRIG;688;32;32;32;0.6488383850435883;0.5250019661669395;0.013761492483543577;False
D02;NIRRIG;689;32;32;32;0.6160197077659356;0.5422788328902981;0.013074527763311883;False
D02;NIRRIG;690;32;32;32;0.6467242398471253;0.5260977888479211;0.013717267748170118;False
D02;NIRRIG;691;32;32;32;0.8019977719533783;0.45150892151960953;0.016954839324543374;False
D02;NIRRIG;692;32;32;32;1.177806872072827;0.31250412129972155;0.024703461617541913;False
D02;NIRRIG;693;32;32;32;1.899456074076047;0.15541035230549896;0.03924540125345423;False
D02;NIRRIG;694;32;32;32;3.1141714466665693;0.049078949335811035;0.06276778097592922;True
D02;NIRRIG;695;32;32;32;4.948787575404488;0.009070225343899833;0.09618861412723156;True
D02;NIRRIG;696;32;32;32;7.477535608541546;0.0009742162389190193;0.1385305113366139;True
D02;NIRRIG;697;32;32;32;10.691249356774664;6.618150776437821e-05;0.18693855226137351;True
D02;NIRRIG;698;32;32;32;14.498745814348666;3.3047620669841485e-06;0.23768924460309382;True
D02;NIRRIG;699;32;32;32;18.703528177998724;1.4892113541915256e-07;0.2868484068368214;True
D02;NIRRIG;700;32;32;32;23.072269630280463;7.299285295096905e-09;0.33163025660785034;True
D02;NIRRIG;701;32;32;32;27.375571362902324;4.4799447154777914e-10;0.37056324381471195;True
D02;NIRRIG;702;32;32;32;31.4350663651035;3.7237628485561843e-11;0.4033494527077093;True
D02;NIRRIG;703;32;32;32;35.116282041624466;4.35452496444923e-12;0.4302607416460737;True
D02;NIRRIG;704;32;32;32;38.348164004189485;7.156298053093066e-13;0.45196221337560116;True
D02;NIRRIG;705;32;32;32;41.08731681760032;1.633222960283898e-13;0.46910121591193654;True
D02;NIRRIG;706;32;32;32;43.34862252236409;4.9920752881558095e-14;0.48246285035226044;True
D02;NIRRIG;707;32;32;32;45.166952784415315;1.9663795883691976e-14;0.4927288560648472;True
D02;NIRRIG;708;32;32;32;46.58312026919456;9.639709041419908e-15;0.5004464841152412;True
D02;NIRRIG;709;32;32;32;47.64063620628504;5.7006688370159575e-15;0.506058150084017;True
D02;NIRRIG;710;32;32;32;48.38490062331179;3.9527270909887886e-15;0.5099325636161793;True
D02;NIRRIG;711;32;32;32;48.86954311321143;3.1189697548212227e-15;0.5124229551482625;True
D02;NIRRIG;712;32;32;32;49.13966036591362;2.7346020699710886e-15;0.513800030007501;True
D02;NIRRIG;713;32;32;32;49.208740839094055;2.6443125602714463e-15;0.5141509584983883;True
D02;NIRRIG;714;32;32;32;49.092099388135125;2.7985903037849668e-15;0.51355812564389;True
D02;NIRRIG;715;32;32;32;48.80237787854615;3.222838536266017e-15;0.5120793307040057;True
D02;NIRRIG;716;32;32;32;48.35538235263868;4.0103316246939294e-15;0.5097800583721281;True
D02;NIRRIG;717;32;32;32;47.74900241807148;5.403720428310506e-15;0.5066260776561387;True
D02;NIRRIG;718;32;32;32;46.97756882229591;7.918953740289756e-15;0.5025544567980997;True
D02;NIRRIG;719;32;32;32;46.03245283503203;1.2702460231015467e-14;0.4974736043915235;True
D02;NIRRIG;720;32;32;32;44.90341752800042;2.2480663459015258e-14;0.4912662867801935;True
D02;NIRRIG;721;32;32;32;43.60393017221781;4.3750060029193115e-14;0.48392928131854585;True
D02;NIRRIG;722;32;32;32;42.13224423613086;9.4090573401566e-14;0.47536023260207244;True
D02;NIRRIG;723;32;32;32;40.477535433803574;2.2601240492498605e-13;0.4653791951211358;True
D02;NIRRIG;724;32;32;32;38.656717489731065;6.044813128844812e-13;0.4539479518382402;True
D02;NIRRIG;725;32;32;32;36.679399226430895;1.8023061813444475e-12;0.44096734969895934;True
D02;NIRRIG;726;32;32;32;34.56543525889841;5.96624910064196e-12;0.42638931313335815;True
D02;NIRRIG;727;32;32;32;32.34549243735063;2.169890691871127e-11;0.4102389551698449;True
D02;NIRRIG;728;32;32;32;30.046204875294627;8.592349992247635e-11;0.3925237694572115;True
D02;NIRRIG;729;32;32;32;27.69598766836672;3.66330233176721e-10;0.37328147435895426;True
D02;NIRRIG;730;32;32;32;25.32499120607437;1.6586233308773654e-09;0.3525930289836581;True
D02;NIRRIG;731;32;32;32;22.974736670563388;7.791319691810094e-09;0.33069195756013336;True
D02;NIRRIG;732;32;32;32;20.67632967648008;3.723965790955501e-08;0.30779189300839876;True
D02;NIRRIG;733;32;32;32;18.456750677940146;1.7763671181903668e-07;0.2841390692316174;True
D02;NIRRIG;734;32;32;32;16.345344369351096;8.257768015250187e-07;0.26008838893915776;True
D02;NIRRIG;735;32;32;32;14.360843978717098;3.671526587361444e-06;0.23596195911675252;True
D02;NIRRIG;736;32;32;32;12.526537762398991;1.5235699100893922e-05;0.21221874494523765;True
D02;NIRRIG;737;32;32;32;10.853660220353836;5.800552216558268e-05;0.18924093385938875;True
D02;NIRRIG;738;32;32;32;9.343793362504265;0.0002005528918545068;0.16732017651182807;True
D02;NIRRIG;739;32;32;32;7.996494244024763;0.0006243441331205363;0.14673410381625665;True
D02;NIRRIG;740;32;32;32;6.803046658698295;0.001748206708029222;0.12762960253019862;True
D02;NIRRIG;741;32;32;32;5.754910258940696;0.004402018563192766;0.1101314733950011;True
D02;NIRRIG;742;32;32;32;4.843204293066186;0.009979395664189766;0.09432999672987401;True
D02;NIRRIG;743;32;32;32;4.0515746382646585;0.020554140249335863;0.08014734787703028;True
D02;NIRRIG;744;32;32;32;3.3678538257815447;0.03871691920220385;0.06753556785394228;True
D02;NIRRIG;745;32;32;32;2.7825514181085835;0.0670392686038969;0.05646118835247948;False
D02;NIRRIG;746;32;32;32;2.2858575903025393;0.10737271305185363;0.04685492278313281;False
D02;NIRRIG;747;32;32;32;1.8688075436127691;0.1600560548215835;0.038636626340802775;False
D02;NIRRIG;748;32;32;32;1.5218516573042147;0.223693504484672;0.031690815842848455;False
D02;NIRRIG;749;32;32;32;1.2359262347713598;0.29529314201062545;0.025890902979297338;False
D02;NIRRIG;750;32;32;32;1.0015345114608742;0.37124197342947274;0.021084255945862766;False
D02;NIRRIG;751;32;32;32;0.8126278197900871;0.44681582688349947;0.01717570672432991;False
D02;NIRRIG;752;32;32;32;0.663158698069241;0.5176404596268503;0.014060947493247293;False
D02;NIRRIG;753;32;32;32;0.5455474953350793;0.58136757068726;0.01159615573374238;False
D02;NIRRIG;754;32;32;32;0.4529887900211395;0.6371204342076708;0.009647709372601487;False
D02;NIRRIG;755;32;32;32;0.38167566959236954;0.6837808710489053;0.008141254853651185;False
D02;NIRRIG;756;32;32;32;0.329333693042995;0.7202384605158466;0.0070326367486181224;False
D02;NIRRIG;757;32;32;32;0.2939785123044532;0.7459825078182744;0.006282400463708203;False
D02;NIRRIG;758;32;32;32;0.27167909929647605;0.7627015128841234;0.0058086240333536055;False
D02;NIRRIG;759;32;32;32;0.2589477501409096;0.7724180146917831;0.005537929371820161;False
D02;NIRRIG;760;32;32;32;0.25316836865451514;0.7768704490185359;0.005414999185900114;False
D02;NIRRIG;761;32;32;32;0.2535621522080543;0.7765662476179629;0.0054233761137295325;False
D02;NIRRIG;762;32;32;32;0.2592713662965741;0.7721694728981809;0.00554481194254565;False
D02;NIRRIG;763;32;32;32;0.26925970316433706;0.7645383271594536;0.005757194038846831;False
D02;NIRRIG;764;32;32;32;0.28275824121524207;0.7543476000341309;0.006044069478702396;False
D02;NIRRIG;765;32;32;32;0.2988689591872187;0.742366222520659;0.0063862432113019445;False
D02;NIRRIG;766;32;32;32;0.31686082902695173;0.7292153907272504;0.006768092166284132;False
D02;NIRRIG;767;32;32;32;0.3363388822268573;0.7152462924328864;0.007181152290160941;False
D02;NIRRIG;768;32;32;32;0.3557101396140118;0.7016247906919064;0.007591607053956009;False
D02;NIRRIG;769;32;32;32;0.37421037235055754;0.6888631377310231;0.007983289091762302;False
D02;NIRRIG;770;32;32;32;0.3921268382738532;0.6767301350052416;0.008362317188688382;False
D02;NIRRIG;771;32;32;32;0.40930951435849805;0.6652990950152652;0.00872554975965298;False
D02;NIRRIG;772;32;32;32;0.4256037807761404;0.6546412797546364;0.009069756092312574;False
D02;NIRRIG;773;32;32;32;0.44327607014361564;0.6432791145677252;0.009442802191335418;False
D02;NIRRIG;774;32;32;32;0.46084228496412266;0.6321847175680188;0.009813330905942346;False
D02;NIRRIG;775;32;32;32;0.4772117430365792;0.6220221053556887;0.010158366691639937;False
D02;NIRRIG;776;32;32;32;0.4936669665936136;0.6119743794157783;0.010504967976739218;False
D02;NIRRIG;777;32;32;32;0.5089534005471907;0.602788884662322;0.010826733286541676;False
D02;NIRRIG;778;32;32;32;0.5223230961635462;0.5948706350739417;0.011107981523910746;False
D02;NIRRIG;779;32;32;32;0.5340455748414688;0.5880154017301079;0.011354446939753148;False
D02;NIRRIG;780;32;32;32;0.5450187303978239;0.5816714938585513;0.011585046517276943;False
D02;NIRRIG;781;32;32;32;0.5557127707404259;0.5755562109531607;0.011809677040658323;False
D02;NIRRIG;782;32;32;32;0.5657312044385201;0.5698868493174464;0.012020023697946266;False
D02;NIRRIG;783;32;32;32;0.5759342469223769;0.564171634647056;0.012234154374961321;False
D02;NIRRIG;784;32;32;32;0.5835454954132491;0.5599463627579271;0.012393830780438923;False
D02;NIRRIG;785;32;32;32;0.5888469361021265;0.5570224573757748;0.012505019222517184;False
D02;NIRRIG;786;32;32;32;0.5955217374033808;0.5533632690400324;0.012644975900764169;False
D02;NIRRIG;787;32;32;32;0.6033527195292308;0.5491015379336631;0.012809124716064603;False
D02;NIRRIG;788;32;32;32;0.6119794782116365;0.5444455282445113;0.012989890999903006;False
D02;NIRRIG;789;32;32;32;0.6216114259317574;0.5392946269781155;0.013191641947747038;False
D02;NIRRIG;790;32;32;32;0.631956102128074;0.533817994585873;0.013408229880353728;False
D02;NIRRIG;791;32;32;32;0.6416111362957504;0.5287577275648343;0.01361029292021279;False
D02;NIRRIG;792;32;32;32;0.6494626611723177;0.5246788318726582;0.01377455064206175;False
D02;NIRRIG;793;32;32;32;0.6551084728197867;0.521765689694981;0.01389262996176525;False
D02;NIRRIG;794;32;32;32;0.659089085177054;0.5197216975463284;0.013975865479221427;False
D02;NIRRIG;795;32;32;32;0.6606155177583125;0.5189400657635139;0.014007779807486992;False
D02;NIRRIG;796;32;32;32;0.6624448211707629;0.5180049262349815;0.014046023773419776;False
D02;NIRRIG;797;32;32;32;0.6663536001574698;0.5160125236519036;0.014127731938032309;False
D02;NIRRIG;798;32;32;32;0.671317724790133;0.5134934637886509;0.014231481272301467;False
D02;NIRRIG;799;32;32;32;0.6764559339700221;0.5108992925027106;0.014338845947156688;False
D02;NIRRIG;800;32;32;32;0.6805910530694204;0.5088212844942762;0.014425233721720051;False
D02;NIRRIG;801;32;32;32;0.6833105513149587;0.5074593718677365;0.014482039164501047;False
D02;NIRRIG;802;32;32;32;0.6866296793440545;0.5058022117681129;0.014551360925966421;False
D02;NIRRIG;803;32;32;32;0.6911342017164424;0.5035620507830947;0.014645424684268436;False
D02;NIRRIG;804;32;32;32;0.6951815583890252;0.5015578893051241;0.014729926561018927;False
D02;NIRRIG;805;32;32;32;0.6967538988134163;0.5007815003428027;0.014762750427862233;False
D02;NIRRIG;806;32;32;32;0.6975551231198545;0.5003863447553188;0.014779475786409013;False
D02;NIRRIG;807;32;32;32;0.700015416938763;0.4991749426436365;0.014830830260439853;False
D02;NIRRIG;808;32;32;32;0.7035804264316636;0.4974249126979405;0.014905234307982568;False
D02;NIRRIG;809;32;32;32;0.7070084126242683;0.49574805662088517;0.014976767992677916;False
D02;NIRRIG;810;32;32;32;0.7104220519984022;0.494083956310632;0.015047991971262843;False
D02;NIRRIG;811;32;32;32;0.7141808862394013;0.4922581779737332;0.015126406364227527;False
D02;NIRRIG;812;32;32;32;0.7195411970924281;0.4896664288729142;0.015238208141182328;False
D02;NIRRIG;813;32;32;32;0.7262213675222017;0.48645601700402946;0.015377503143235362;False
D02;NIRRIG;814;32;32;32;0.731201794851985;0.484076478819975;0.015481329440397238;False
D02;NIRRIG;815;32;32;32;0.7337318073431622;0.4828722522145889;0.015534063883326132;False
D02;NIRRIG;816;32;32;32;0.7356117020526841;0.48197944842708634;0.015573243905312168;False
D02;NIRRIG;817;32;32;32;0.7401396584345973;0.4798359368468577;0.01566760098056669;False
D02;NIRRIG;818;32;32;32;0.7465563810818804;0.47681495860587797;0.01580128666013871;False
D02;NIRRIG;819;32;32;32;0.7542427708258087;0.47322178495634715;0.015961376727244247;False
D02;NIRRIG;820;32;32;32;0.7623231407985408;0.4694742502906874;0.016129616365397746;False
D02;NIRRIG;821;32;32;32;0.7689037988844181;0.4664446614563191;0.01626658832952595;False
D02;NIRRIG;822;32;32;32;0.7732754552715065;0.46444309500847414;0.016357560330321423;False
D02;NIRRIG;823;32;32;32;0.7767426736388974;0.4628618662890938;0.01642969946133794;False
D02;NIRRIG;824;32;32;32;0.7779532736312793;0.4623110669827706;0.016454884777450246;False
D02;NIRRIG;825;32;32;32;0.7753112331772657;0.46351400869205445;0.01639991811694645;False
D02;NIRRIG;826;32;32;32;0.7729818555153689;0.4645772446514435;0.016351451192097473;False
D02;NIRRIG;827;32;32;32;0.770708090690881;0.4656174992596173;0.0163041367861942;False
D02;NIRRIG;828;32;32;32;0.7688099961602128;0.46648770554019425;0.016264636156964083;False
D02;NIRRIG;829;32;32;32;0.7724430835179595;0.46482351972937025;0.016340240383879802;False
D02;NIRRIG;830;32;32;32;0.7819334411662958;0.4605048833571758;0.016537679072266973;False
D02;NIRRIG;831;32;32;32;0.7949370202843692;0.4546539991539175;0.01680807863098386;False
D02;NIRRIG;832;32;32;32;0.8086506246071384;0.4485658698263976;0.017093081580866875;False
D02;NIRRIG;833;32;32;32;0.8217524964766889;0.44282709984818025;0.017365216906070246;False
D02;NIRRIG;834;32;32;32;0.8330304646050513;0.43794730576386054;0.01759934777951687;False
D02;NIRRIG;835;32;32;32;0.8405575835270087;0.4347210400039685;0.017755548866190282;False
D02;NIRRIG;836;32;32;32;0.8466074028534128;0.43214557741442444;0.017881057361723254;False
D02;NIRRIG;837;32;32;32;0.8493562068347299;0.43098054166573646;0.017938072972407768;False
D02;NIRRIG;838;32;32;32;0.8498996316372902;0.43075060002783233;0.017949343889832062;False
D02;NIRRIG;839;32;32;32;0.8524993415100022;0.4296523063371237;0.018003259666648404;False
D02;NIRRIG;840;32;32;32;0.8566141850082729;0.4279197612723577;0.018088585929343152;False
D02;NIRRIG;841;32;32;32;0.8618052331579995;0.42574425867910953;0.018196207448500076;False
D02;NIRRIG;842;32;32;32;0.8668462136857165;0.42364245959862323;0.018300695169256555;False
D02;NIRRIG;843;32;32;32;0.8720964110081297;0.4214646953521017;0.018409495823061686;False
D02;NIRRIG;844;32;32;32;0.8804389549175575;0.41802773144264904;0.01858233005724777;False
D02;NIRRIG;845;32;32;32;0.8898809706790868;0.41417232682258603;0.018777868870986848;False
D02;NIRRIG;846;32;32;32;0.8978959742523772;0.4109281171181015;0.018943793934231484;False
D02;NIRRIG;847;32;32;32;0.9058082230268529;0.40775095708609777;0.01910753675510307;False
D02;NIRRIG;848;32;32;32;0.9157220764995361;0.40380544139676744;0.019312625357094198;False
D02;NIRRIG;849;32;32;32;0.9231981554866361;0.4008559207730725;0.019467226829783656;False
D02;NIRRIG;850;32;32;32;0.9303525657009963;0.3980539139699942;0.019615130720613192;False
D02;NIRRIG;851;32;32;32;0.9398075286338683;0.39438156491542853;0.019810525750270307;False
D02;NIRRIG;852;32;32;32;0.9502042518789255;0.3903833626094442;0.02002529318598875;False
D02;NIRRIG;853;32;32;32;0.9632938166252957;0.3854084048818878;0.020295553451199294;False
D02;NIRRIG;854;32;32;32;0.9766568728975452;0.38039628360618255;0.02057130676897088;False
D02;NIRRIG;855;32;32;32;0.9858834511847163;0.37697454429155686;0.020761611231224122;False
D02;NIRRIG;856;32;32;32;0.9917777330146196;0.3748050838906917;0.02088314610141811;False
D02;NIRRIG;857;32;32;32;0.9953563121283104;0.3734941715241292;0.020956918516140035;False
D02;NIRRIG;858;32;32;32;0.9995733541491377;0.37195538596974237;0.021043838577169533;False
D02;NIRRIG;859;32;32;32;1.0023131260071456;0.37095912365134615;0.021100301438971125;False
D02;NIRRIG;860;32;32;32;1.0074586407416584;0.3690954223121355;0.021206325692144635;False
D02;NIRRIG;861;32;32;32;1.016233478021889;0.3659392168875476;0.021387079817509872;False
D02;NIRRIG;862;32;32;32;1.026291343526623;0.36235541152610135;0.021594181126157033;False
D02;NIRRIG;863;32;32;32;1.0374497341429516;0.3584213956773844;0.021823840781215097;False
D02;NIRRIG;864;32;32;32;1.0467657876507679;0.3551703481936317;0.022015499273404678;False
D02;NIRRIG;865;32;32;32;1.0538758745769372;0.3527094017866441;0.022161724048666998;False
D02;NIRRIG;866;32;32;32;1.0578221781694364;0.3513510291985066;0.022242864154006833;False
D02;NIRRIG;867;32;32;32;1.0553570738187121;0.35219892462195257;0.02219218062395187;False
D02;NIRRIG;868;32;32;32;1.0537616674328452;0.3527487932498267;0.02215937563051953;False
D02;NIRRIG;869;32;32;32;1.0541804778871677;0.35260436229263825;0.022167987489078163;False
D02;NIRRIG;870;32;32;32;1.0548654727396654;0.35236826518103753;0.022182072480982123;False
D02;NIRRIG;871;32;32;32;1.0558801178969455;0.3520188442491805;0.02220293505827854;False
D02;NIRRIG;872;32;32;32;1.0581979159656896;0.35122197396539295;0.02225058901170945;False
D02;NIRRIG;873;32;32;32;1.0625061374135878;0.34974567861977474;0.02233915375156819;False
D02;NIRRIG;874;32;32;32;1.069349320088859;0.3474137481121499;0.022479797083061328;False
