banda_nm;estratos;estratos_normais_p;estratos_normais_q;p_minimo;W_mediano;prop_estratos_normais_p;prop_estratos_normais_q
674;42;14;16;6.921444408304615e-06;0.9164780392036138;0.3333333333333333;0.38095238095238093
675;42;14;16;6.631778140515207e-06;0.9161741388584121;0.3333333333333333;0.38095238095238093
676;42;15;16;6.350845511979174e-06;0.9161043322327098;0.35714285714285715;0.38095238095238093
677;42;14;16;6.120221868502904e-06;0.9161466177140345;0.3333333333333333;0.38095238095238093
678;42;14;15;5.888466754064485e-06;0.9164018952614369;0.3333333333333333;0.35714285714285715
679;42;14;15;5.649810099776245e-06;0.9172664890016287;0.3333333333333333;0.35714285714285715
680;42;15;15;5.496269817582603e-06;0.9190300558849875;0.35714285714285715;0.35714285714285715
681;42;15;15;5.311311737474247e-06;0.9196019909105645;0.35714285714285715;0.35714285714285715
682;42;15;15;5.256152426131351e-06;0.9199066878612794;0.35714285714285715;0.35714285714285715
683;42;15;15;5.297949468427772e-06;0.9198720678535389;0.35714285714285715;0.35714285714285715
684;42;15;16;5.530157195767262e-06;0.9192368805010014;0.35714285714285715;0.38095238095238093
685;42;16;17;5.944872050188752e-06;0.9183065229123735;0.38095238095238093;0.40476190476190477
686;42;15;17;6.8880029600295476e-06;0.9186293737692155;0.35714285714285715;0.40476190476190477
687;42;13;17;8.720819928166923e-06;0.9186247818120202;0.30952380952380953;0.40476190476190477
688;42;13;19;1.2505239485100799e-05;0.921929502890444;0.30952380952380953;0.4523809523809524
689;42;14;17;1.2862065916691774e-05;0.9208985594787006;0.3333333333333333;0.40476190476190477
690;42;13;16;8.10536284120599e-06;0.9203458238317757;0.30952380952380953;0.38095238095238093
691;42;15;16;4.830279660531733e-06;0.9157876862540566;0.35714285714285715;0.38095238095238093
692;42;12;15;3.2767661312755637e-06;0.9119122056228348;0.2857142857142857;0.35714285714285715
693;42;9;13;2.325682293214579e-06;0.9111835377943871;0.21428571428571427;0.30952380952380953
694;42;8;11;1.4708856785932086e-06;0.9028100254633842;0.19047619047619047;0.2619047619047619
695;42;7;11;8.802246809055647e-07;0.8975251493653789;0.16666666666666666;0.2619047619047619
696;42;7;12;5.419681870795949e-07;0.8974189436202702;0.16666666666666666;0.2857142857142857
