genotipo;banda_nm;n;W;p_valor;q_fdr;normal_p;normal_q
BR16;694;448;0.9764951721271463;1.2416116015070311e-06;4.048561835756631e-06;False;False
BR16;695;448;0.9775932018572391;2.1630165875405057e-06;6.524039736831731e-06;False;False
BR16;696;448;0.9775826375747306;2.1513513372105565e-06;6.498411771161784e-06;False;False
BR16;697;448;0.9769248367698519;1.5402795392724694e-06;4.852708655987457e-06;False;False
BR16;698;448;0.97704447279997;1.636170814882645e-06;5.131171775725237e-06;False;False
BR16;699;448;0.9786041978734701;3.6519077875530584e-06;1.0446391732595986e-05;False;False
BR16;700;448;0.9797514262537712;6.719923749053401e-06;1.7992902884214784e-05;False;False
BR16;701;448;0.9787574288303129;3.957963248532632e-06;1.1166138408171152e-05;False;False
BR16;702;448;0.9790267893309753;4.562728524196827e-06;1.2748557287353967e-05;False;False
BR16;703;448;0.9795380859100573;5.991750386601342e-06;1.623392343846678e-05;False;False
BR16;704;448;0.9799061403895445;7.305508735604125e-06;1.9433979788228352e-05;False;False
BR16;705;448;0.981109006304664;1.4144336952719738e-05;3.412945304709198e-05;False;False
BR16;706;448;0.9820716567534015;2.4356200238419408e-05;5.5690709798214274e-05;False;False
BR16;707;448;0.9824940018948789;3.1048236718756696e-05;6.936811929212417e-05;False;False
BR16;708;448;0.9831038337970022;4.429472666969743e-05;9.260803710453561e-05;False;False
BR16;709;448;0.9836773482193536;6.219964747453486e-05;0.00012279719593827576;False;False
BR16;710;448;0.984053553713793;7.793793512013918e-05;0.00015040759285641297;False;False
BR16;711;448;0.9841389903391741;8.20608554816519e-05;0.00015700262555304857;False;False
BR16;712;448;0.9842017960057008;8.52366750341381e-05;0.00016262364697210908;False;False
BR16;713;448;0.9840538917345507;7.795381336244123e-05;0.00015040759285641297;False;False
BR16;714;448;0.9838172098299779;6.762230540065545e-05;0.00013196322395503743;False;False
BR16;715;448;0.9835398030436536;5.730873838354814e-05;0.0001143387377671763;False;False
BR16;716;448;0.9831615949671649;4.582456903157436e-05;9.512772376898687e-05;False;False
BR16;717;448;0.9825993764625267;3.300074252263851e-05;7.317245720425035e-05;False;False
BR16;718;448;0.9818967917498427;2.204439901982925e-05;5.0973012840664934e-05;False;False
BR16;719;448;0.9810398096054894;1.3609429468408632e-05;3.3100729821409434e-05;False;False
BR16;720;448;0.9799971555296397;7.67470273982849e-06;2.033697069688402e-05;False;False
BR16;721;448;0.978783184701263;4.011984463665251e-06;1.1272027582160863e-05;False;False
BR16;722;448;0.9774286061649315;1.988540157496051e-06;6.0511808056741835e-06;False;False
BR16;723;448;0.9761113660030377;1.0259526604166591e-06;3.455219879334266e-06;False;False
BR16;724;448;0.9749333322451335;5.76987210090446e-07;2.2757707074913554e-06;False;False
BR16;725;448;0.9739395094031843;3.590907118121143e-07;1.4584060394587057e-06;False;False
BR16;726;448;0.9730669507535171;2.38730242505342e-07;9.992565864866458e-07;False;False
BR16;727;448;0.9723306120604055;1.701218006759743e-07;7.239000273577247e-07;False;False
BR16;728;448;0.9717099521558429;1.2835939374641614e-07;5.601385459019138e-07;False;False
BR16;729;448;0.9709282131958636;9.046658526598743e-08;4.0336297039247876e-07;False;False
BR16;730;448;0.9698511836893532;5.6354401999695656e-08;2.624934419917017e-07;False;False
